user_id,days_since_last_activity,engagement_velocity,frustration_index,completion_ratio,total_events,mrr,churned,risk_score,primary_churn_driver
1286,157,2.736842105263158,13,0.9387755102040816,385,29,0,0.009428685,days_since_last_activity
1287,5,0.9912280701754386,93,0.9522776572668112,1723,29,0,0.0004759818,mrr
1288,151,0.5405405405405406,70,0.4722222222222222,311,29,1,0.99435484,days_since_last_activity
1289,10,1.3076923076923077,108,0.8522727272727273,2442,29,0,0.00041561262,mrr
1290,67,0.8811881188118812,112,0.9263157894736842,2414,299,0,0.0005323156,mrr
1291,123,0.2608695652173913,51,0.265625,226,29,1,0.99369895,total_events
1292,53,1.0176991150442478,59,0.8005780346820809,1153,29,0,0.0009965991,frustration_index
1293,72,3.4545454545454546,25,0.7261146496815286,566,29,0,0.0008996435,frustration_index
1294,149,0.972972972972973,3,1.09375,146,99,1,0.9983038,total_events
1295,32,1.0416666666666667,13,0.8352941176470589,326,29,0,0.0007182977,mrr
1296,94,3.1538461538461537,116,0.3274336283185841,472,99,0,0.0011623623,completion_ratio
1297,133,1.4367816091954022,50,1.0327455919395463,1517,29,0,0.0047351983,mrr
1298,155,0.9148936170212766,19,0.8201438848920863,458,29,1,0.18712778,days_since_last_activity
1299,91,1.2424242424242424,15,0.7525773195876289,352,29,0,0.00039887324,mrr
1300,281,0.3809523809523809,0,2.25,27,29,1,0.9995572,days_since_last_activity
1301,8,0.9285714285714286,73,0.954248366013072,1698,29,0,0.00047745867,mrr
1302,11,1.5909090909090908,30,0.7272727272727273,602,299,0,0.0011069783,frustration_index
1303,54,1.062992125984252,39,0.9078212290502792,1266,99,0,0.0005529299,frustration_index
1304,146,1.037037037037037,17,0.7831325301204819,319,299,0,0.034858134,days_since_last_activity
1305,145,0.7674418604651163,3,0.8666666666666667,111,29,1,0.9985481,total_events
1306,85,1.65,18,0.847457627118644,233,299,0,0.0031240184,total_events
1307,146,1.0689655172413792,0,0.56,72,29,1,0.99838185,total_events
1308,195,1.9642857142857144,5,0.85,303,29,1,0.93204397,days_since_last_activity
1309,159,0.5757575757575758,22,0.2777777777777778,77,29,1,0.99929595,total_events
1310,37,0.7073170731707317,15,0.7948717948717948,717,29,0,0.001389309,engagement_velocity
1311,34,0.8444444444444444,56,0.8636363636363636,1447,99,0,0.00052616105,frustration_index
1312,46,1.0,18,0.9540229885057472,366,29,0,0.00052409404,mrr
1313,100,2.4347826086956523,27,0.9523809523809524,522,29,0,0.0027393522,frustration_index
1314,203,0.6521739130434783,7,0.9722222222222222,148,99,1,0.9994342,days_since_last_activity
1315,212,0.392156862745098,22,0.2222222222222222,92,29,1,0.9996302,days_since_last_activity
1316,40,0.7391304347826086,13,0.9929577464788732,589,29,0,0.0010723042,engagement_velocity
1317,104,1.3571428571428572,5,0.9166666666666666,241,29,0,0.013688711,total_events
1318,69,0.935483870967742,6,1.074468085106383,408,99,0,0.0007371521,Stable Activity
1319,53,1.0347826086956522,88,0.9593984962406016,2429,99,0,0.00044611286,Stable Activity
1320,329,42.0,0,0.7142857142857143,41,29,1,0.9995067,days_since_last_activity
1321,172,1.3333333333333333,95,0.4044943820224719,388,29,1,0.9500175,days_since_last_activity
1322,31,1.1121495327102804,122,0.9702276707530648,2161,29,0,0.00044994356,mrr
1323,25,0.4210526315789473,9,0.9029126213592232,406,99,0,0.0012356002,engagement_velocity
1324,271,1.0263157894736843,24,0.3055555555555556,132,29,1,0.9996087,days_since_last_activity
1325,290,4.285714285714286,1,0.6,35,29,1,0.99952745,days_since_last_activity
1326,213,1.1219512195121952,70,0.4464285714285714,271,29,1,0.9991566,days_since_last_activity
1327,113,1.1071428571428572,52,1.0725806451612905,994,29,0,0.0049146246,frustration_index
1328,13,0.9473684210526316,20,0.835820895522388,517,29,0,0.0011168278,frustration_index
1329,59,1.34375,27,0.8125,368,99,0,0.00068096793,frustration_index
1330,202,0.8461538461538461,29,0.1363636363636363,81,29,1,0.99966836,days_since_last_activity
1331,213,2.117647058823529,2,0.6666666666666666,189,29,1,0.99898404,days_since_last_activity
1332,138,0.5106382978723404,11,0.8,414,99,0,0.032890286,engagement_velocity
1333,191,0.8857142857142857,76,0.2950819672131147,258,99,1,0.99894994,days_since_last_activity
1334,87,2.136363636363636,8,1.2,321,29,0,0.0010527796,mrr
1335,214,1.0571428571428572,12,1.1714285714285717,169,29,1,0.99944705,days_since_last_activity
1336,92,0.967741935483871,23,0.9294117647058824,356,29,0,0.0006894558,mrr
1337,69,1.2173913043478262,104,0.8075187969924812,2219,299,0,0.0004997825,mrr
1338,145,1.6666666666666667,9,0.9107142857142856,221,29,1,0.96196586,total_events
1339,29,1.032,148,0.8949468085106383,2700,299,0,0.00049191946,mrr
1340,1,1.577319587628866,138,0.8876543209876543,2880,99,0,0.0004228133,Stable Activity
1341,258,0.8909090909090909,27,0.78125,164,29,1,0.99948716,days_since_last_activity
1342,188,5.0,3,0.0,4,29,1,0.99954647,days_since_last_activity
1343,37,1.054054054054054,14,0.974025974025974,311,29,0,0.0015469998,mrr
1344,53,1.4736842105263157,3,0.8518518518518519,407,29,0,0.00062523794,mrr
1345,13,1.5357142857142858,7,0.7931034482758621,407,29,0,0.00050635857,mrr
1346,194,1.0625,48,0.2926829268292683,175,99,1,0.999577,days_since_last_activity
1347,302,2.380952380952381,22,0.3181818181818182,89,299,1,0.9995252,days_since_last_activity
1348,65,1.7878787878787878,117,0.3470588235294117,610,29,0,0.0010269769,completion_ratio
1349,178,1.2083333333333333,11,1.0449438202247192,382,99,0,0.26652935,days_since_last_activity
1350,131,0.6967213114754098,57,0.9315789473684212,1369,29,0,0.015530958,engagement_velocity
1352,21,1.15625,25,0.8353658536585366,633,29,0,0.00080925995,frustration_index
1353,238,5.0,0,0.0,4,99,1,0.99953914,days_since_last_activity
1354,100,0.5384615384615384,14,0.8777777777777778,363,299,0,0.005501528,engagement_velocity
1355,52,1.5517241379310345,64,0.3488372093023256,320,99,0,0.0069542327,completion_ratio
1356,3,0.4333333333333333,25,0.8863636363636364,360,29,0,0.0030167717,engagement_velocity
1357,67,0.4186046511627907,28,0.849624060150376,538,29,0,0.0070036496,engagement_velocity
1358,122,0.5897435897435898,69,0.3272727272727272,236,29,1,0.98582226,total_events
1359,46,1.146341463414634,140,0.48,570,29,0,0.00079662673,completion_ratio
1360,50,1.1944444444444444,8,0.9382716049382716,321,99,0,0.0007875448,Stable Activity
1361,248,2.111111111111111,0,0.3636363636363636,26,99,1,0.9995328,days_since_last_activity
1362,192,0.4166666666666667,79,0.3647058823529411,342,99,1,0.9963899,days_since_last_activity
1363,169,0.6923076923076923,1,0.6666666666666666,20,29,1,0.9992035,total_events
1364,72,0.8181818181818182,16,0.7841726618705036,509,29,0,0.000788566,engagement_velocity
1365,52,0.5714285714285714,13,0.9519230769230768,417,29,0,0.0012640451,engagement_velocity
1366,76,0.89,103,0.8417047184170472,2268,29,0,0.00047537763,mrr
1367,126,2.363636363636364,12,1.2564102564102564,200,29,1,0.9696853,total_events
1368,200,2.0,1,0.75,40,99,1,0.99949944,days_since_last_activity
1369,107,0.8493150684931506,66,0.9065656565656566,1421,99,0,0.0016581566,Stable Activity
1370,25,0.717391304347826,141,0.4174757281553398,480,29,0,0.0014408036,completion_ratio
1371,126,1.4285714285714286,16,0.8152173913043478,356,29,0,0.0024654614,mrr
1372,5,1.3908045977011494,59,0.918158567774936,1432,29,0,0.00039451566,frustration_index
1373,82,1.2173913043478262,22,0.8217054263565892,493,29,0,0.00061937154,frustration_index
1374,68,1.5,89,0.4691358024691358,377,99,0,0.0016552103,completion_ratio
1375,165,0.8571428571428571,46,0.4444444444444444,197,29,1,0.99932635,total_events
1376,93,0.2,5,0.8888888888888888,182,29,1,0.06418909,total_events
1377,122,1.4516129032258065,87,0.3883495145631068,407,29,0,0.021312928,completion_ratio
1378,75,0.782608695652174,5,0.8181818181818182,203,99,0,0.014078425,total_events
1379,95,1.148148148148148,111,0.4375,422,29,0,0.0009747949,completion_ratio
1380,157,0.5294117647058824,15,0.7710843373493976,312,29,0,0.3028498,days_since_last_activity
1381,14,0.9724770642201837,124,0.943884892086331,2541,29,0,0.00046759294,mrr
1382,279,1.25,48,0.4222222222222222,185,99,1,0.999482,days_since_last_activity
1383,265,1.25,3,0.8870967741935484,235,299,1,0.99666095,days_since_last_activity
1384,283,6.0,3,0.0,5,29,1,0.99954647,days_since_last_activity
1385,37,0.92,8,0.8787878787878788,372,99,0,0.0005262423,Stable Activity
1386,196,0.5714285714285714,91,0.4193548387096774,382,299,1,0.9951298,days_since_last_activity
1387,5,1.2173913043478262,23,1.1142857142857143,777,299,0,0.0010456209,frustration_index
1388,46,0.9105691056910568,91,0.8911353032659409,2260,99,0,0.00046908983,Stable Activity
1389,154,1.1428571428571428,3,0.9534883720930232,178,99,1,0.996382,total_events
1390,310,0.6538461538461539,13,0.625,41,29,1,0.9995067,days_since_last_activity
1391,213,0.4615384615384615,13,0.3181818181818182,77,99,1,0.99954814,days_since_last_activity
1392,25,1.065217391304348,95,0.9312267657992565,1963,29,0,0.0004199118,mrr
1393,7,1.4583333333333333,87,0.8628389154704944,2141,99,0,0.00041111026,Stable Activity
1394,31,0.65625,17,0.7570093457943925,393,29,0,0.0007191573,engagement_velocity
1395,92,1.7241379310344829,33,0.3181818181818182,219,99,0,0.02115346,total_events
1396,151,0.8333333333333334,5,0.7435897435897436,140,99,1,0.9986314,total_events
1397,230,0.4523809523809524,14,0.5,59,29,1,0.9995547,days_since_last_activity
1398,151,0.88,39,0.4848484848484848,160,99,1,0.9994622,total_events
1399,41,0.9142857142857144,21,0.9323308270676692,550,29,0,0.0010729771,frustration_index
1400,47,0.6875,14,0.8359375,478,99,0,0.0010737327,engagement_velocity
1401,63,1.375,49,0.7757255936675461,1231,29,0,0.0005423028,frustration_index
1402,153,1.471264367816092,81,0.860730593607306,1549,29,0,0.007535724,days_since_last_activity
1403,17,0.8243243243243243,112,0.8296703296703297,1880,299,0,0.0005436194,mrr
1404,60,0.9069767441860463,17,0.8928571428571429,339,29,0,0.00071118155,mrr
1405,154,0.7674418604651163,10,1.0,202,99,1,0.9892091,total_events
1406,75,1.7333333333333334,123,0.4041095890410959,561,29,0,0.00083882496,completion_ratio
1407,333,0.3333333333333333,1,0.5714285714285714,22,29,1,0.9995377,days_since_last_activity
1408,116,3.4615384615384617,6,0.8571428571428571,157,29,1,0.9416095,total_events
1409,0,0.76,6,1.0327868852459017,501,29,0,0.0010176983,engagement_velocity
1410,32,0.7727272727272727,27,0.710691823899371,561,29,0,0.0027270322,frustration_index
1411,126,0.4634146341463415,50,0.4626865671641791,261,29,1,0.99328434,frustration_index
1412,12,0.9931506849315068,72,0.9908088235294118,2034,29,0,0.0004759818,mrr
1413,0,1.25,198,0.3582089552238806,824,29,0,0.00088427047,completion_ratio
1414,129,0.9904761904761904,57,0.9648562300319488,1193,299,0,0.015025026,frustration_index
1415,335,7.0,0,0.25,6,299,1,0.99953914,days_since_last_activity
1416,2,3.8333333333333335,3,0.6964285714285714,369,29,0,0.0007555673,mrr
1417,78,0.937984496124031,75,0.8658008658008658,1618,99,0,0.00045723614,Stable Activity
1418,63,0.672,64,0.7939814814814815,1411,29,0,0.0007482854,engagement_velocity
1419,46,0.8095238095238095,105,0.4193548387096774,421,99,0,0.0013925052,completion_ratio
1420,30,3.5454545454545454,11,0.9747899159663864,489,99,0,0.00057008635,Stable Activity
1421,160,1.1395348837209305,103,0.3539823008849557,467,299,0,0.07725014,days_since_last_activity
1422,58,1.4166666666666667,22,0.9021739130434784,383,29,0,0.0004526318,mrr
1423,195,0.6299212598425197,24,0.966346153846154,761,99,1,0.9931011,days_since_last_activity
1424,98,0.948905109489051,63,0.7949152542372881,1919,29,0,0.0006204433,frustration_index
1425,147,0.7647058823529411,10,0.7878787878787878,350,299,0,0.020196473,days_since_last_activity
1426,195,0.3076923076923077,0,0.8076923076923077,91,29,1,0.9995702,days_since_last_activity
1427,34,0.7614678899082569,106,0.8737373737373737,2722,99,0,0.0004825532,engagement_velocity
1428,93,0.9428571428571428,3,1.1090909090909091,243,99,0,0.0052964105,total_events
1429,300,10.0,0,0.25,9,99,1,0.99953914,days_since_last_activity
1430,77,3.8333333333333335,7,1.0217391304347827,206,29,0,0.009216278,total_events
1431,38,1.2272727272727273,81,0.3775510204081632,388,299,0,0.0025818006,completion_ratio
1432,71,0.8205128205128205,10,0.8591549295774648,282,29,0,0.002680802,total_events
1433,155,0.7222222222222222,98,0.3368421052631579,406,99,0,0.14209239,days_since_last_activity
1434,97,1.826086956521739,29,1.0075757575757576,574,29,0,0.00080306374,frustration_index
1435,20,1.2118644067796611,66,0.8183306055646481,2027,29,0,0.00042627653,frustration_index
1436,30,1.4836065573770492,88,0.883177570093458,2234,29,0,0.00041109792,mrr
1437,326,8.0,3,0.0,7,29,1,0.99954647,days_since_last_activity
1438,167,1.7692307692307692,0,0.8947368421052632,73,29,1,0.998192,total_events
1439,246,0.6190476190476191,57,0.3260869565217391,189,29,1,0.9996152,days_since_last_activity
1440,91,0.7272727272727273,20,0.7708333333333334,523,29,0,0.0019704443,engagement_velocity
1441,182,0.896551724137931,2,1.5714285714285714,77,99,1,0.9995291,days_since_last_activity
1442,268,0.2666666666666666,15,0.9746835443037974,294,99,1,0.99470407,days_since_last_activity
1443,19,1.56,18,0.7739130434782608,431,29,0,0.0003979647,mrr
1444,271,0.7083333333333334,29,1.0,112,29,1,0.9994411,days_since_last_activity
1445,1,1.6451612903225807,19,0.9594594594594594,614,29,0,0.00063623884,mrr
1446,87,1.6987951807228916,60,0.9483146067415732,1615,29,0,0.0004444543,frustration_index
1447,65,1.0,26,0.7814569536423841,560,99,0,0.0017904268,frustration_index
1448,27,0.7,22,0.7291666666666666,351,99,0,0.001334007,engagement_velocity
1449,306,0.5142857142857142,7,1.1428571428571428,105,29,1,0.9994586,days_since_last_activity
1450,59,1.4642857142857142,27,0.8790322580645161,493,29,0,0.0006772575,frustration_index
1451,6,0.6470588235294118,205,0.6012658227848101,813,29,0,0.0015259557,engagement_velocity
1452,21,0.96,25,0.7472527472527473,659,99,0,0.0015486409,frustration_index
1453,114,1.2173913043478262,15,0.9215686274509804,221,299,0,0.117109336,total_events
1454,156,0.2333333333333333,9,0.9629629629629628,225,29,1,0.9921097,days_since_last_activity
1455,18,0.6524822695035462,111,0.8832630098452883,2496,29,0,0.0006265297,engagement_velocity
1456,273,0.2068965517241379,1,0.8095238095238095,76,99,1,0.99954396,days_since_last_activity
1457,93,1.0689655172413792,13,1.075,179,299,0,0.034341946,total_events
1458,139,1.8421052631578947,12,0.941747572815534,408,29,0,0.0053457175,mrr
1459,246,0.44,41,0.396551724137931,226,29,1,0.99927384,days_since_last_activity
1460,206,0.2307692307692307,7,0.7866666666666666,273,29,1,0.9959929,days_since_last_activity
1461,236,0.4736842105263157,33,0.4090909090909091,101,29,1,0.99969506,days_since_last_activity
1462,141,1.8636363636363635,14,0.6703296703296703,306,29,0,0.0821283,days_since_last_activity
1463,51,1.3679245283018868,56,1.0438144329896908,1493,29,0,0.00043911627,frustration_index
1464,271,15.0,0,1.3333333333333333,14,29,1,0.99955004,days_since_last_activity
1465,99,2.642857142857143,35,0.9659863945578232,621,29,0,0.003151345,frustration_index
1466,176,0.4076923076923077,63,0.8841463414634146,1185,99,1,0.97782975,days_since_last_activity
1467,36,0.775,33,0.7482517482517482,543,29,0,0.0021958807,frustration_index
1469,108,0.8837209302325582,9,0.753968253968254,446,29,0,0.003155776,engagement_velocity
1470,4,0.1363636363636363,28,0.9090909090909092,532,29,0,0.010177244,engagement_velocity
1471,6,0.9130434782608696,28,0.8260869565217391,534,299,0,0.0017318957,frustration_index
1472,70,1.5789473684210529,26,0.8787878787878788,527,29,0,0.00072663015,frustration_index
1473,22,1.7407407407407407,34,0.797752808988764,687,29,0,0.0009792901,frustration_index
1474,59,0.4090909090909091,111,0.3484848484848485,505,99,0,0.0056302464,engagement_velocity
1475,100,0.9117647058823528,75,0.3557692307692308,373,29,0,0.01852037,completion_ratio
1476,7,1.4545454545454546,22,0.8413793103448276,555,299,0,0.0007209651,frustration_index
1477,3,1.84,29,0.796875,486,29,0,0.0008911004,frustration_index
1478,187,3.125,3,0.75,31,29,1,0.9994967,days_since_last_activity
1479,24,0.4897959183673469,31,0.8638743455497382,730,29,0,0.005311971,engagement_velocity
1480,213,1.0,21,0.5,107,29,1,0.9996203,days_since_last_activity
1481,51,1.6451612903225807,9,1.0,347,99,0,0.00052775576,Stable Activity
1482,141,1.3555555555555556,64,0.8406169665809768,1364,99,0,0.003811953,days_since_last_activity
1483,22,2.142857142857143,16,0.75,425,29,0,0.00049911,mrr
1484,309,0.5943396226415094,14,1.118421052631579,310,29,1,0.97887385,days_since_last_activity
1485,167,0.5,10,0.5,43,99,1,0.9989178,total_events
1486,192,0.5517241379310345,11,0.4,77,299,1,0.9995608,days_since_last_activity
1487,80,0.7096774193548387,127,0.53125,573,29,0,0.0013331935,completion_ratio
1488,146,0.4117647058823529,12,0.5588235294117647,218,29,1,0.9955207,total_events
1489,111,0.75,39,0.2571428571428571,222,29,1,0.9832607,total_events
1490,41,0.9285714285714286,216,0.3363636363636363,899,99,0,0.0011925328,completion_ratio
1491,219,0.4285714285714285,97,0.5915492957746479,368,29,1,0.9899732,days_since_last_activity
1492,169,1.2222222222222223,52,0.490566037735849,231,29,1,0.99807525,days_since_last_activity
1493,230,2.0625,9,0.4615384615384615,47,99,1,0.99953604,days_since_last_activity
1494,47,1.3555555555555556,77,0.8660194174757282,1778,29,0,0.0004061288,mrr
1495,82,1.28,6,0.9365079365079364,246,29,0,0.0037010778,total_events
1496,326,21.0,1,0.25,20,29,1,0.99954647,days_since_last_activity
1497,186,3.0,5,0.9333333333333332,67,29,1,0.99941134,days_since_last_activity
1498,204,0.2432432432432432,18,0.375,89,29,1,0.99957174,days_since_last_activity
1499,190,0.3333333333333333,99,0.2711864406779661,423,29,1,0.99076897,days_since_last_activity
1500,9,1.238095238095238,14,0.8816568047337278,653,29,0,0.00062890537,mrr
1501,194,0.8275862068965517,7,0.5,139,29,1,0.9995455,days_since_last_activity
1502,149,0.9166666666666666,35,0.4242424242424242,141,99,1,0.9993943,total_events
1503,7,0.5555555555555556,106,0.9061326658322904,2784,99,0,0.00093620835,engagement_velocity
1504,211,0.85,81,0.3777777777777777,359,29,1,0.99121094,days_since_last_activity
1505,306,1.3666666666666667,16,0.5625,69,29,1,0.99950576,days_since_last_activity
1506,115,0.2857142857142857,138,0.3739130434782609,513,29,0,0.11181495,engagement_velocity
1507,87,1.075,16,0.8088235294117647,256,29,0,0.0035457248,total_events
1508,73,1.875,7,0.6527777777777778,236,29,0,0.0023845648,total_events
1509,104,2.230769230769231,11,0.7692307692307693,196,99,0,0.09430946,total_events
1510,71,2.210526315789474,7,0.8939393939393939,266,29,0,0.0018907667,total_events
1511,259,11.666666666666666,1,1.0,36,29,1,0.9995473,days_since_last_activity
1512,43,0.6341463414634146,11,0.9823008849557522,474,29,0,0.0013359167,engagement_velocity
1513,36,1.0740740740740742,11,0.7368421052631579,272,99,0,0.001203577,total_events
1514,85,0.8715596330275229,48,0.8659217877094972,1217,29,0,0.0008882424,frustration_index
1515,85,0.8240740740740741,55,0.9252136752136751,1682,99,0,0.0005109354,frustration_index
1516,10,1.3727272727272728,95,0.8824503311258278,2122,29,0,0.00041109792,mrr
1517,54,0.6451612903225806,9,1.010989010989011,371,99,0,0.00084069866,engagement_velocity
1518,53,0.8157894736842105,11,1.178082191780822,337,99,0,0.00075597165,engagement_velocity
1519,108,1.4210526315789471,85,0.4036697247706422,431,29,0,0.0063094925,completion_ratio
1520,253,1.2666666666666666,1,0.8095238095238095,147,29,1,0.9995747,days_since_last_activity
1521,69,0.8645833333333334,43,0.9883720930232558,981,29,0,0.00120387,frustration_index
1522,290,0.8571428571428571,1,0.8,87,29,1,0.99957746,days_since_last_activity
1523,19,0.7758620689655172,109,0.237037037037037,475,99,0,0.0018740249,completion_ratio
1524,11,0.7123287671232876,63,0.8126410835214447,1501,99,0,0.0006513992,engagement_velocity
1525,142,2.15,39,0.3225806451612903,196,99,1,0.99201185,total_events
1526,3,1.25,217,0.365296803652968,901,99,0,0.0007254726,completion_ratio
1527,144,0.6774193548387096,44,0.4814814814814814,226,29,1,0.99797875,days_since_last_activity
1528,46,1.105263157894737,114,0.390625,507,29,0,0.0007419908,completion_ratio
1529,288,3.4444444444444446,5,0.7777777777777778,38,99,1,0.9994024,days_since_last_activity
1530,26,1.7142857142857142,23,0.8434782608695652,457,29,0,0.00053681876,frustration_index
1531,232,0.3636363636363636,28,0.8666666666666667,98,99,1,0.9995757,days_since_last_activity
1532,102,1.761904761904762,21,0.8481012658227848,321,29,0,0.0037963828,frustration_index
1533,80,3.4285714285714284,8,0.8817204301075269,359,29,0,0.00047045137,mrr
1534,169,1.238095238095238,42,0.2926829268292683,171,299,1,0.999198,days_since_last_activity
1535,182,0.4193548387096774,92,0.34,399,29,1,0.9962011,days_since_last_activity
1536,138,1.4526315789473685,74,1.0504731861198735,1268,299,0,0.0056041447,mrr
1537,111,1.0258620689655171,58,0.874251497005988,1163,299,0,0.0038211353,frustration_index
1538,113,1.2121212121212122,6,0.9142857142857144,400,99,0,0.0028695043,Stable Activity
1539,63,1.1238938053097345,49,0.8754208754208754,1064,99,0,0.0006993115,frustration_index
1540,114,1.4666666666666666,27,0.7903225806451613,453,29,0,0.004363447,frustration_index
1541,148,1.6363636363636365,6,0.8103448275862069,212,99,1,0.9887434,total_events
1542,151,0.8,67,0.8184019370460048,1412,29,0,0.029254893,days_since_last_activity
1543,69,1.25,14,0.6794871794871795,264,29,0,0.001223975,mrr
1544,196,0.0714285714285714,15,0.3888888888888889,76,99,1,0.99953866,days_since_last_activity
1545,137,1.7407407407407407,18,0.9052631578947368,389,29,0,0.0031641708,mrr
1546,303,1.818181818181818,26,0.2222222222222222,115,29,1,0.99958545,days_since_last_activity
1547,119,1.2962962962962965,13,1.1403508771929824,513,29,0,0.0069817,mrr
1548,3,0.8108108108108109,27,0.9358288770053476,753,29,0,0.0016758785,frustration_index
1549,68,0.8695652173913043,80,0.8888888888888888,1569,99,0,0.00047851139,Stable Activity
1550,14,1.9310344827586208,31,0.7513513513513513,677,29,0,0.0010305645,frustration_index
1551,183,1.5238095238095235,11,0.975,175,299,1,0.99930584,days_since_last_activity
1552,95,2.0,23,1.0571428571428572,480,99,0,0.00065586506,frustration_index
1553,52,1.4,17,0.77,373,99,0,0.00033926198,Stable Activity
1554,270,0.2333333333333333,0,1.037037037037037,109,29,1,0.9995505,days_since_last_activity
1555,97,0.9333333333333332,95,0.345679012345679,349,99,0,0.0037937742,completion_ratio
1556,58,1.069767441860465,100,0.4083333333333333,480,29,0,0.0010671152,completion_ratio
1557,173,1.037037037037037,6,0.6956521739130435,83,99,1,0.9984629,total_events
1558,206,0.4117647058823529,21,0.3571428571428571,135,29,1,0.9996145,days_since_last_activity
1559,43,1.09375,5,0.8526315789473684,363,99,0,0.0005624426,Stable Activity
1560,73,0.868421052631579,29,0.6666666666666666,566,299,0,0.0033388662,frustration_index
1561,203,0.631578947368421,20,0.3103448275862069,103,29,1,0.9996207,days_since_last_activity
1562,157,0.8529411764705882,74,0.4137931034482758,272,29,1,0.99642664,days_since_last_activity
1563,118,2.764705882352941,4,1.1875,144,99,1,0.9803091,total_events
1564,143,0.25,86,0.3382352941176471,289,29,1,0.9865953,days_since_last_activity
1565,239,1.7857142857142858,19,0.7454545454545455,219,99,1,0.9968953,days_since_last_activity
1566,235,0.5151515151515151,19,0.303030303030303,101,29,1,0.9996101,days_since_last_activity
1567,100,1.5263157894736843,2,0.8688524590163934,226,29,0,0.025951914,total_events
1568,16,1.6764705882352942,84,0.9676898222940228,2275,299,0,0.00049846247,mrr
1569,252,1.5789473684210529,0,0.9230769230769232,47,99,1,0.9994966,days_since_last_activity
1570,299,0.24,15,0.2857142857142857,60,99,1,0.99953294,days_since_last_activity
1571,17,2.1578947368421053,16,0.967032967032967,378,29,0,0.0004711634,mrr
1572,172,1.22,27,1.051282051282051,465,99,1,0.8742272,days_since_last_activity
1573,243,1.2162162162162162,6,0.8536585365853658,158,29,1,0.99951124,days_since_last_activity
1574,99,1.7058823529411764,20,0.6850393700787402,451,99,0,0.0021618805,Stable Activity
1575,161,1.435897435897436,27,0.6666666666666666,106,99,1,0.99734986,total_events
1576,87,0.9754098360655736,58,0.9209809264305178,1340,29,0,0.0004770815,frustration_index
1577,37,1.1923076923076923,89,0.8496,2143,29,0,0.00042129788,mrr
1578,322,36.0,2,0.7777777777777778,35,29,1,0.99950683,days_since_last_activity
1579,188,0.9655172413793104,11,1.5862068965517242,178,99,1,0.9991499,days_since_last_activity
1580,24,3.2857142857142856,23,1.1891891891891893,368,29,0,0.0006331082,mrr
1581,4,1.1590909090909092,174,0.4052631578947368,763,99,0,0.0008385956,completion_ratio
1582,157,0.7083333333333334,124,0.3505154639175257,446,29,0,0.12393985,days_since_last_activity
1583,0,1.5,29,0.75,601,99,0,0.00083646405,frustration_index
1584,161,0.375,33,0.3461538461538461,117,99,1,0.9994112,total_events
1585,40,1.8461538461538465,20,0.959349593495935,514,29,0,0.0006381986,mrr
1586,48,1.0909090909090908,83,0.9189723320158104,1821,29,0,0.00041281362,mrr
1587,72,1.03125,5,0.9367088607594936,312,29,0,0.0015081665,mrr
1588,174,1.3235294117647058,24,0.1363636363636363,84,99,1,0.99910283,days_since_last_activity
1589,147,1.02,42,0.6097560975609756,191,99,1,0.9984079,total_events
1590,70,2.1,5,1.105263157894737,249,29,0,0.003817436,total_events
1591,25,0.56,20,0.9191919191919192,408,99,0,0.0017142547,engagement_velocity
1592,168,0.2093023255813953,5,1.1875,81,29,1,0.9991726,total_events
1593,35,0.9126984126984128,106,0.8441717791411043,2759,29,0,0.000475125,mrr
1594,43,0.7722772277227723,57,0.9342105263157896,1371,299,0,0.00057350076,frustration_index
1595,93,1.3478260869565215,10,0.8571428571428571,223,29,0,0.005672511,total_events
1596,134,0.6875,1,0.65625,102,29,1,0.9977423,total_events
1597,256,0.3548387096774194,7,0.4375,53,29,1,0.9995338,days_since_last_activity
1598,126,1.5869565217391304,81,0.975,1813,29,0,0.002715041,mrr
1599,21,1.1682242990654206,105,1.0,2464,29,0,0.00046743988,mrr
1600,23,0.8297872340425532,22,1.028169014084507,608,29,0,0.0011770922,frustration_index
1601,87,1.152,55,0.8647540983606558,865,99,0,0.00068726274,frustration_index
1602,190,1.5769230769230769,46,0.3725490196078431,192,29,1,0.9992465,days_since_last_activity
1603,225,1.3448275862068966,36,0.4444444444444444,139,29,1,0.9996006,days_since_last_activity
1604,16,1.5909090909090908,144,0.3483870967741935,616,29,0,0.0009590673,completion_ratio
1605,43,0.8034188034188035,133,0.9535864978902954,2627,29,0,0.00048109816,mrr
1606,241,1.3823529411764706,3,0.6557377049180327,200,99,1,0.9980884,days_since_last_activity
1607,155,1.0851063829787233,68,0.9657701711491442,1513,299,0,0.0072792987,days_since_last_activity
1608,109,1.1666666666666667,9,0.835820895522388,258,29,0,0.009140188,total_events
1609,98,1.4193548387096775,36,0.352112676056338,248,99,0,0.0108283525,total_events
1610,253,28.0,5,0.8333333333333334,27,29,1,0.9994512,days_since_last_activity
1611,102,0.723404255319149,25,0.9727272727272728,479,29,0,0.0054446356,engagement_velocity
1612,104,0.5106382978723404,11,1.03,425,29,0,0.003909905,engagement_velocity
1613,114,0.25,9,1.088235294117647,156,29,1,0.98250395,total_events
1614,237,1.0,61,0.6037735849056604,276,29,1,0.9992766,days_since_last_activity
1615,254,0.6818181818181818,70,0.3970588235294117,291,99,1,0.9990288,days_since_last_activity
1616,66,0.5416666666666666,1,1.0344827586206895,242,29,0,0.00769442,total_events
