user_id,days_since_last_activity,engagement_velocity,frustration_index,completion_ratio,total_events,mrr,churned
1008,267,1.4782608695652173,0,1.1538461538461537,55,29,1
1009,223,1.2571428571428571,19,0.35,77,99,1
1010,179,0.6551724137931034,56,0.5121951219512195,327,29,1
1011,121,1.1282051282051282,75,0.3522727272727273,341,29,0
1012,6,0.525,15,0.8369565217391305,348,29,0
1013,22,0.4444444444444444,21,0.8226950354609929,526,299,0
1014,20,0.9864864864864865,69,0.8449438202247191,1520,99,0
1015,122,0.6595744680851063,12,0.6941176470588235,301,99,0
1016,60,0.6923076923076923,24,0.9827586206896551,496,299,0
1017,19,0.9463087248322147,116,1.0182555780933062,1931,29,0
1018,37,1.1612903225806452,13,0.711864406779661,397,29,0
1019,110,0.8571428571428571,8,1.0147058823529411,282,29,0
1020,152,0.6460176991150443,35,0.8454545454545455,764,29,1
1021,94,1.0,17,0.7709923664122137,484,29,0
1022,34,0.813953488372093,73,0.40310077519379844,477,29,0
1023,21,0.9354838709677419,42,0.874251497005988,678,29,0
1024,232,3.3846153846153846,0,0.6111111111111112,55,29,1
1026,131,0.8518518518518519,35,0.2708333333333333,171,29,1
1027,107,2.4444444444444446,16,1.0333333333333334,390,299,0
1028,192,0.7272727272727273,19,0.978494623655914,390,99,1
1029,63,0.7142857142857143,132,0.5063291139240507,684,299,0
1030,283,6.2,4,0.38461538461538464,34,29,1
1031,89,0.7815126050420168,33,0.8936170212765957,667,29,0
1032,154,0.96,5,0.9,115,99,1
1033,103,0.509090909090909,65,0.37254901960784315,226,29,0
1034,27,1.1203007518796992,171,0.9296969696969697,3031,29,0
1035,20,0.927536231884058,71,0.908675799086758,1578,29,0
1036,245,0.3225806451612903,5,0.48148148148148145,77,29,1
1037,60,0.75,74,0.7361111111111112,376,29,0
1038,113,1.5416666666666667,26,0.7857142857142857,516,29,0
1039,20,1.0957446808510638,90,0.8119777158774373,2393,99,0
1040,103,0.9534883720930233,69,0.32075471698113206,364,29,0
1041,94,1.4230769230769231,8,1.0158730158730158,268,29,0
1042,174,3.75,0,0.8,36,99,1
1043,161,0.28125,71,0.24193548387096775,244,29,1
1044,199,1.0333333333333334,5,0.6862745098039216,173,29,1
1045,81,3.1333333333333333,24,0.9421487603305785,509,99,0
1046,35,2.3333333333333335,18,1.0,435,29,0
1047,161,0.2619047619047619,54,0.4305555555555556,281,29,1
1048,17,0.8181818181818182,78,0.8052516411378556,1543,29,0
1049,108,0.6521739130434783,4,1.1612903225806452,280,29,0
1050,36,0.8703703703703703,95,0.8916913946587537,2399,29,0
1051,27,1.0,23,0.8508771929824561,457,99,0
1052,66,1.2,8,0.9903846153846154,432,29,0
1053,94,0.7647058823529411,14,1.054054054054054,327,29,0
1054,249,0.6774193548387096,1,0.75,55,29,1
1055,78,0.7272727272727273,12,0.9230769230769231,415,29,0
1056,125,1.025,43,0.46153846153846156,175,99,1
1057,16,0.6521739130434783,21,1.0,616,29,0
1058,265,0.5660377358490566,32,0.5789473684210527,168,29,1
1059,43,0.7450980392156863,144,0.5524475524475524,656,29,0
1060,75,1.8518518518518519,16,0.7684210526315789,346,29,0
1061,0,0.6363636363636364,16,0.6857142857142857,363,29,0
1062,136,1.1481481481481481,6,1.0185185185185186,227,99,1
1063,122,1.3076923076923077,22,0.7878787878787878,372,29,0
1064,129,0.5897435897435898,37,0.3191489361702128,169,29,1
1065,212,0.32432432432432434,19,0.3157894736842105,121,29,1
1066,69,0.7894736842105263,15,1.0144927536231885,293,99,0
1067,335,0.9230769230769231,3,0.1111111111111111,23,29,1
1068,71,0.7459016393442623,91,0.8317307692307693,1459,99,0
1069,289,0.7083333333333334,22,0.5357142857142857,126,99,1
1070,182,1.0444444444444445,70,0.5068493150684932,313,99,1
1071,90,1.32,117,0.6190476190476191,527,29,0
1072,223,0.3333333333333333,40,0.17307692307692307,156,29,1
1073,111,0.5466666666666666,72,0.7637655417406749,1822,99,0
1074,70,0.9312977099236641,54,0.7983539094650206,1589,299,0
1075,198,0.30434782608695654,0,1.3333333333333333,28,99,1
1076,216,1.25,80,0.4065934065934066,377,29,1
1077,131,1.0,42,0.1509433962264151,178,29,1
1078,18,2.5625,15,1.0574712643678161,383,29,0
1079,143,1.0465116279069768,93,0.39705882352941174,321,99,1
1081,169,3.6,11,0.7475728155339806,368,29,0
1082,31,0.848,123,0.8388429752066116,2503,99,0
1083,119,1.7142857142857142,56,0.5357142857142857,272,29,1
1084,237,0.7142857142857143,1,0.5454545454545454,34,99,1
1085,192,19.0,0,2.0,18,29,1
1086,180,0.5961538461538461,51,0.3333333333333333,144,29,1
1087,54,3.4545454545454546,4,1.0307692307692307,273,29,0
1088,111,0.8627450980392157,60,0.9371069182389937,1169,99,0
1089,78,1.0930232558139534,32,0.9727891156462585,625,29,0
1090,191,0.49295774647887325,66,0.56,334,29,1
1091,115,2.0,20,0.8469387755102041,383,299,0
1092,88,1.2352941176470589,4,0.9838709677419355,255,29,0
1093,245,1.875,2,0.7619047619047619,144,29,1
1094,124,1.75,21,0.6413043478260869,329,29,0
1095,140,0.2978723404255319,67,0.359375,256,29,1
1096,9,1.6056338028169015,74,0.9524940617577197,1558,99,0
1097,157,1.0,34,0.26666666666666666,196,29,1
1098,64,1.0,110,0.8582202111613876,2302,29,0
1099,355,8.0,0,0.6666666666666666,7,29,1
1100,97,0.7209302325581395,80,0.43103448275862066,280,99,0
1101,47,0.8256880733944955,43,0.8289855072463768,1176,29,0
1102,17,1.0,24,0.8636363636363636,522,29,0
1103,287,0.5517241379310345,2,1.0666666666666667,66,29,1
1104,142,1.7857142857142858,18,0.6222222222222222,303,29,0
1105,150,0.6578947368421053,6,0.7755102040816326,178,29,1
1106,103,0.9161676646706587,67,0.961082910321489,2159,29,0
1107,167,1.391304347826087,26,0.4666666666666667,128,99,1
1108,217,2.6363636363636362,3,0.7692307692307693,93,29,1
1109,262,0.5853658536585366,3,0.9166666666666666,136,299,1
1110,119,1.0490196078431373,69,0.8675496688741722,1588,299,0
1111,1,1.875,34,0.824468085106383,735,29,0
1112,161,0.7450980392156863,64,0.359375,252,29,1
1113,100,1.5217391304347827,113,0.4666666666666667,566,29,0
1114,9,1.4285714285714286,15,0.8817204301075269,375,99,0
1115,228,1.1785714285714286,9,0.9772727272727273,196,29,1
1116,107,1.7727272727272727,11,0.9545454545454546,271,29,0
1117,135,1.1607142857142858,76,0.8846153846153846,1390,29,0
1118,10,0.9090909090909091,13,0.9716981132075472,437,99,0
1119,128,1.4,29,0.4827586206896552,131,99,1
1120,105,0.7931034482758621,52,0.8395348837209302,1461,29,0
1121,176,0.3142857142857143,4,0.7692307692307693,139,99,1
1122,215,2.3076923076923075,1,0.6923076923076923,41,29,1
1123,166,1.1304347826086956,4,0.7083333333333334,156,29,1
1124,139,7.2,13,0.8108108108108109,285,99,0
1125,41,1.303030303030303,16,0.9142857142857143,414,29,0
1126,40,0.5,8,0.7934782608695652,345,29,0
1127,77,0.9230769230769231,89,0.9655172413793104,2037,29,0
1128,216,1.8095238095238095,22,0.39285714285714285,114,99,1
1129,240,2.8260869565217392,37,0.44680851063829785,203,99,1
1130,116,0.8461538461538461,49,0.3424657534246575,256,99,1
1131,152,2.6666666666666665,4,0.68,170,99,1
1132,28,1.0512820512820513,152,0.3785310734463277,712,29,0
1133,163,1.0258620689655173,72,0.9420289855072463,1532,29,0
1134,251,2.125,33,0.47368421052631576,106,29,1
1135,142,0.7428571428571429,15,1.05,265,29,1
1136,83,1.106060606060606,76,1.0071428571428571,1615,29,0
1137,95,0.6296296296296297,9,0.6811594202898551,240,299,0
1138,49,0.35714285714285715,189,0.42771084337349397,734,29,0
1139,342,0.625,14,0.3333333333333333,50,29,1
1140,61,1.7,15,0.7741935483870968,474,29,0
1141,57,0.9148936170212766,8,0.9105691056910569,472,29,0
1142,199,29.0,6,0.14285714285714285,28,299,1
1143,155,0.8095238095238095,5,0.46153846153846156,79,29,1
1144,12,1.40625,25,0.946236559139785,384,29,0
1145,40,0.75,124,0.46846846846846846,506,99,0
1146,306,0.7142857142857143,3,1.2857142857142858,34,29,1
1147,60,1.4642857142857142,18,0.7641509433962265,390,29,0
1148,97,0.8947368421052632,10,1.0,223,29,0
1149,103,2.269230769230769,8,1.0317460317460319,270,29,0
1150,64,1.4827586206896552,16,0.9056603773584906,424,299,0
1151,92,1.3636363636363635,9,0.7559055118110236,442,99,0
1152,48,1.0555555555555556,25,1.0919540229885059,416,29,0
1153,203,5.5,1,1.25,37,99,1
1154,203,1.6470588235294117,7,0.9354838709677419,135,29,1
1155,168,0.3684210526315789,5,0.8958333333333334,187,29,1
1156,272,9.0,0,1.5,8,29,1
1157,23,0.9731543624161074,100,0.8721264367816092,2447,29,0
1158,20,1.5,11,0.8255813953488372,319,29,0
1159,219,0.6444444444444445,10,1.0208333333333333,199,99,1
1160,26,1.1775700934579438,67,0.9366197183098591,1558,299,0
1161,161,2.0625,4,0.9245283018867925,214,29,1
1162,147,1.018987341772152,76,0.9285714285714286,1524,29,0
1163,234,1.0384615384615385,9,0.35714285714285715,51,29,1
1164,289,0.71875,0,1.1363636363636365,94,29,1
1165,1,0.7207792207792207,116,0.9049079754601227,2352,29,0
1166,38,1.44,19,0.9827586206896551,494,29,0
1167,3,1.1111111111111112,3,0.9252336448598131,406,99,0
1168,56,1.8076923076923077,14,1.1538461538461537,422,29,0
1169,209,0.7525773195876289,6,0.7299270072992701,410,29,1
1170,118,0.7058823529411765,40,0.3333333333333333,183,29,1
1171,107,0.5714285714285714,11,0.7924528301886793,201,29,1
1172,68,1.96,18,0.9461538461538461,531,29,0
1173,188,0.21153846153846154,2,0.9629629629629629,106,99,1
1174,8,0.7619047619047619,198,0.4386792452830189,907,29,0
1175,41,1.8695652173913044,27,0.7861271676300579,639,99,0
1176,90,2.764705882352941,11,0.7469879518072289,299,29,0
1177,40,2.0,16,0.7708333333333334,357,29,0
1178,106,0.8728813559322034,59,0.8463414634146341,1407,29,0
1179,288,0.9090909090909091,5,1.4375,89,99,1
1180,202,1.565217391304348,4,0.7692307692307693,93,29,1
1181,37,1.0769230769230769,12,0.8758169934640523,588,99,0
1182,200,0.9354838709677419,9,0.6,58,29,1
1183,195,1.3703703703703705,2,0.5609756097560976,125,99,1
1184,39,1.9047619047619047,40,0.9882352941176471,729,29,0
1185,173,0.7272727272727273,57,0.8871473354231975,1141,99,1
1186,81,0.6363636363636364,22,0.8666666666666667,363,29,0
1187,30,0.4583333333333333,13,0.7264150943396226,376,299,0
1188,147,1.078125,82,0.8951219512195122,1468,29,0
1189,242,0.9444444444444444,60,0.5714285714285714,260,29,1
1191,29,0.7707006369426752,91,1.0168970814132103,2465,99,0
1192,94,1.4642857142857142,13,1.2413793103448276,411,29,0
1193,5,1.0769230769230769,101,0.33636363636363636,449,99,0
1194,82,3.5,4,0.84,189,29,0
1195,68,1.411764705882353,58,0.841897233201581,1698,29,0
1196,180,17.0,0,0.8,16,29,1
1197,261,0.65625,13,1.0,192,299,1
1198,126,0.6086956521739131,10,0.9540229885057471,352,99,0
1199,127,0.5294117647058824,4,1.28,120,299,1
1200,155,0.19672131147540983,19,0.7581699346405228,499,29,1
1201,72,1.2083333333333333,3,0.7868852459016393,427,99,0
1202,139,1.028301886792453,56,0.8376288659793815,1304,99,0
1203,57,0.9272727272727272,52,0.9255014326647565,1250,29,0
1204,162,0.7105263157894737,50,0.27450980392156865,202,99,1
1206,95,1.25,27,0.8794326241134752,570,99,0
1207,185,2.6666666666666665,0,0.42857142857142855,20,99,1
1208,302,0.5333333333333333,33,0.42857142857142855,106,29,1
1209,234,1.2142857142857142,43,0.3888888888888889,166,29,1
1210,171,3.5,1,0.4583333333333333,66,299,1
1211,133,0.4146341463414634,24,0.6428571428571429,130,29,1
1212,246,1.25,17,0.4166666666666667,64,99,1
1213,138,1.1214953271028036,93,0.9419191919191919,1475,99,0
1214,195,0.625,13,0.8705882352941177,330,99,1
1215,102,1.125,15,1.0169491525423728,260,299,0
1216,18,1.1176470588235294,174,0.4265402843601896,844,29,0
1217,60,0.9078014184397163,51,0.9135446685878963,1250,29,0
1218,135,0.972972972972973,2,0.7241379310344828,102,29,1
1219,273,0.6470588235294118,11,1.1538461538461537,128,29,1
1220,143,0.2608695652173913,60,0.3617021276595745,215,29,1
1221,17,2.0625,30,0.8707482993197279,604,29,0
1222,56,0.8275862068965517,51,0.9727891156462585,1087,99,0
1223,202,0.36585365853658536,43,0.40816326530612246,205,299,1
1224,280,1.0,4,1.0,121,29,1
1225,256,1.1538461538461537,42,0.4057971014492754,261,29,1
1226,129,1.2,16,0.74,367,299,0
1227,270,0.6111111111111112,33,0.7837837837837838,182,29,1
1228,20,1.2727272727272727,143,0.3391812865497076,639,29,0
1229,134,1.064516129032258,15,0.684931506849315,264,29,0
1230,194,0.3076923076923077,26,0.36363636363636365,145,29,1
1231,27,1.56,13,0.8099173553719008,451,29,0
1232,33,1.4285714285714286,169,0.3564356435643564,783,299,0
1233,165,0.5675675675675675,61,0.3333333333333333,289,29,1
1234,42,1.4886363636363635,98,0.8544600938967136,1540,29,0
1236,73,1.275,73,0.3717948717948718,325,29,0
1237,86,1.0,8,0.7272727272727273,123,99,0
1238,167,1.2105263157894737,84,0.3173076923076923,397,99,1
1239,66,1.027027027027027,21,0.7857142857142857,471,99,0
1240,102,0.7945205479452054,73,0.9071803852889667,2007,29,0
1241,133,0.7714285714285715,30,0.900990099009901,413,299,0
1242,164,0.8260869565217391,3,1.8461538461538463,82,99,1
1243,13,1.0454545454545454,16,0.8848920863309353,549,99,0
1244,51,0.868421052631579,15,0.7435897435897436,290,29,0
1245,87,1.6071428571428572,15,0.8524590163934426,244,29,0
1246,133,0.8076923076923077,13,0.6831683168316832,347,29,0
1247,40,1.0763358778625953,78,0.8379446640316206,1762,99,0
1248,17,0.6722689075630253,61,0.8343558282208589,1647,29,0
1249,40,0.6451612903225806,15,0.9251700680272109,584,29,0
1250,215,0.6666666666666666,2,0.84375,122,99,1
1251,46,0.5084745762711864,19,1.0865384615384615,465,99,0
1252,123,0.6222222222222222,53,0.4418604651162791,202,299,1
1253,137,1.209090909090909,73,0.8683473389355743,1286,29,0
1254,240,13.0,0,1.0,12,99,1
1255,0,2.9,28,0.7870967741935484,587,29,0
1256,140,0.8888888888888888,46,0.5,171,29,1
1257,265,0.6071428571428571,77,0.35443037974683544,323,29,1
1258,137,0.98,70,0.3,276,29,1
1259,126,0.896,63,0.8812664907651715,1339,29,0
1260,107,1.0833333333333333,8,0.972972972972973,156,99,1
1261,216,19.0,6,0.6666666666666666,18,29,1
1262,84,1.03125,34,1.0285714285714285,610,99,0
1263,241,0.6666666666666666,56,0.4153846153846154,253,29,1
1264,14,0.7948717948717948,146,0.34532374100719426,590,29,0
1265,23,1.0888888888888888,109,0.8317460317460318,2163,29,0
1266,23,0.9791666666666666,56,0.8065764023210832,1685,29,0
1267,56,1.2777777777777777,152,0.38562091503267976,648,29,0
1269,216,0.7419354838709677,3,1.0,75,29,1
1270,157,1.6538461538461537,11,0.47058823529411764,67,29,1
1271,253,1.8,0,0.5714285714285714,55,29,1
1272,8,0.5853658536585366,36,0.7333333333333333,508,299,0
1273,238,3.2857142857142856,4,0.4583333333333333,66,29,1
1274,13,1.1407407407407408,141,0.9353507565337001,2658,99,0
1275,148,0.5,67,0.29213483146067415,314,99,1
1276,7,1.3009708737864079,104,0.8596491228070176,2008,299,0
1277,176,1.2692307692307692,91,0.4,405,99,1
1278,297,11.0,0,1.5,10,29,1
1279,54,1.1160714285714286,80,0.94,1809,99,0
1280,201,1.6666666666666667,2,0.375,22,99,1
1281,13,1.1363636363636365,28,0.9047619047619048,523,29,0
1282,2,2.0833333333333335,21,0.9065420560747663,437,29,0
1283,100,0.8372093023255814,14,1.2112676056338028,341,29,0
1284,30,0.9736842105263158,68,0.847457627118644,1412,99,0
1285,195,0.4722222222222222,55,0.30158730158730157,227,99,1
1286,157,2.736842105263158,13,0.9387755102040817,385,29,0
1287,5,0.9912280701754386,93,0.9522776572668112,1723,29,0
1288,151,0.5405405405405406,70,0.4722222222222222,311,29,1
1289,10,1.3076923076923077,108,0.8522727272727273,2442,29,0
1290,67,0.8811881188118812,112,0.9263157894736842,2414,299,0
1291,123,0.2608695652173913,51,0.265625,226,29,1
1292,53,1.0176991150442478,59,0.8005780346820809,1153,29,0
1293,72,3.4545454545454546,25,0.7261146496815286,566,29,0
1294,149,0.972972972972973,3,1.09375,146,99,1
1295,32,1.0416666666666667,13,0.8352941176470589,326,29,0
1296,94,3.1538461538461537,116,0.3274336283185841,472,99,0
1297,133,1.4367816091954022,50,1.0327455919395465,1517,29,0
1298,155,0.9148936170212766,19,0.8201438848920863,458,29,1
1299,91,1.2424242424242424,15,0.7525773195876289,352,29,0
1300,281,0.38095238095238093,0,2.25,27,29,1
1301,8,0.9285714285714286,73,0.954248366013072,1698,29,0
1302,11,1.5909090909090908,30,0.7272727272727273,602,299,0
1303,54,1.062992125984252,39,0.9078212290502793,1266,99,0
1304,146,1.037037037037037,17,0.7831325301204819,319,299,0
1305,145,0.7674418604651163,3,0.8666666666666667,111,29,1
1306,85,1.65,18,0.847457627118644,233,299,0
1307,146,1.0689655172413792,0,0.56,72,29,1
1308,195,1.9642857142857142,5,0.85,303,29,1
1309,159,0.5757575757575758,22,0.2777777777777778,77,29,1
1310,37,0.7073170731707317,15,0.7948717948717948,717,29,0
1311,34,0.8444444444444444,56,0.8636363636363636,1447,99,0
1312,46,1.0,18,0.9540229885057471,366,29,0
1313,100,2.4347826086956523,27,0.9523809523809523,522,29,0
1314,203,0.6521739130434783,7,0.9722222222222222,148,99,1
1315,212,0.39215686274509803,22,0.2222222222222222,92,29,1
1316,40,0.7391304347826086,13,0.9929577464788732,589,29,0
1317,104,1.3571428571428572,5,0.9166666666666666,241,29,0
1318,69,0.9354838709677419,6,1.074468085106383,408,99,0
1319,53,1.0347826086956522,88,0.9593984962406015,2429,99,0
1320,329,42.0,0,0.7142857142857143,41,29,1
1321,172,1.3333333333333333,95,0.4044943820224719,388,29,1
1322,31,1.1121495327102804,122,0.9702276707530648,2161,29,0
1323,25,0.42105263157894735,9,0.9029126213592233,406,99,0
1324,271,1.0263157894736843,24,0.3055555555555556,132,29,1
1325,290,4.285714285714286,1,0.6,35,29,1
1326,213,1.1219512195121952,70,0.44642857142857145,271,29,1
1327,113,1.1071428571428572,52,1.0725806451612903,994,29,0
1328,13,0.9473684210526315,20,0.835820895522388,517,29,0
1329,59,1.34375,27,0.8125,368,99,0
1330,202,0.8461538461538461,29,0.13636363636363635,81,29,1
1331,213,2.1176470588235294,2,0.6666666666666666,189,29,1
1332,138,0.5106382978723404,11,0.8,414,99,0
1333,191,0.8857142857142857,76,0.29508196721311475,258,99,1
1334,87,2.1363636363636362,8,1.2,321,29,0
1335,214,1.0571428571428572,12,1.1714285714285715,169,29,1
1336,92,0.967741935483871,23,0.9294117647058824,356,29,0
1337,69,1.2173913043478262,104,0.8075187969924812,2219,299,0
1338,145,1.6666666666666667,9,0.9107142857142857,221,29,1
1339,29,1.032,148,0.8949468085106383,2700,299,0
1340,1,1.577319587628866,138,0.8876543209876543,2880,99,0
1341,258,0.8909090909090909,27,0.78125,164,29,1
1342,188,5.0,3,0.0,4,29,1
1343,37,1.054054054054054,14,0.974025974025974,311,29,0
1344,53,1.4736842105263157,3,0.8518518518518519,407,29,0
1345,13,1.5357142857142858,7,0.7931034482758621,407,29,0
1346,194,1.0625,48,0.2926829268292683,175,99,1
1347,302,2.380952380952381,22,0.3181818181818182,89,299,1
1348,65,1.7878787878787878,117,0.34705882352941175,610,29,0
1349,178,1.2083333333333333,11,1.0449438202247192,382,99,0
1350,131,0.6967213114754098,57,0.9315789473684211,1369,29,0
1352,21,1.15625,25,0.8353658536585366,633,29,0
1353,238,5.0,0,0.0,4,99,1
1354,100,0.5384615384615384,14,0.8777777777777778,363,299,0
1355,52,1.5517241379310345,64,0.3488372093023256,320,99,0
1356,3,0.43333333333333335,25,0.8863636363636364,360,29,0
1357,67,0.4186046511627907,28,0.849624060150376,538,29,0
1358,122,0.5897435897435898,69,0.32727272727272727,236,29,1
1359,46,1.146341463414634,140,0.48,570,29,0
1360,50,1.1944444444444444,8,0.9382716049382716,321,99,0
1361,248,2.111111111111111,0,0.36363636363636365,26,99,1
1362,192,0.4166666666666667,79,0.36470588235294116,342,99,1
1363,169,0.6923076923076923,1,0.6666666666666666,20,29,1
1364,72,0.8181818181818182,16,0.7841726618705036,509,29,0
1365,52,0.5714285714285714,13,0.9519230769230769,417,29,0
1366,76,0.89,103,0.8417047184170472,2268,29,0
1367,126,2.3636363636363638,12,1.2564102564102564,200,29,1
1368,200,2.0,1,0.75,40,99,1
1369,107,0.8493150684931506,66,0.9065656565656566,1421,99,0
1370,25,0.717391304347826,141,0.4174757281553398,480,29,0
1371,126,1.4285714285714286,16,0.8152173913043478,356,29,0
1372,5,1.3908045977011494,59,0.9181585677749361,1432,29,0
1373,82,1.2173913043478262,22,0.8217054263565892,493,29,0
1374,68,1.5,89,0.4691358024691358,377,99,0
1375,165,0.8571428571428571,46,0.4444444444444444,197,29,1
1376,93,0.2,5,0.8888888888888888,182,29,1
1377,122,1.4516129032258065,87,0.3883495145631068,407,29,0
1378,75,0.782608695652174,5,0.8181818181818182,203,99,0
1379,95,1.1481481481481481,111,0.4375,422,29,0
1380,157,0.5294117647058824,15,0.7710843373493976,312,29,0
1381,14,0.9724770642201835,124,0.943884892086331,2541,29,0
1382,279,1.25,48,0.4222222222222222,185,99,1
1383,265,1.25,3,0.8870967741935484,235,299,1
1384,283,6.0,3,0.0,5,29,1
1385,37,0.92,8,0.8787878787878788,372,99,0
1386,196,0.5714285714285714,91,0.41935483870967744,382,299,1
1387,5,1.2173913043478262,23,1.1142857142857143,777,299,0
1388,46,0.9105691056910569,91,0.8911353032659409,2260,99,0
1389,154,1.1428571428571428,3,0.9534883720930233,178,99,1
1390,310,0.6538461538461539,13,0.625,41,29,1
1391,213,0.46153846153846156,13,0.3181818181818182,77,99,1
1392,25,1.065217391304348,95,0.9312267657992565,1963,29,0
1393,7,1.4583333333333333,87,0.8628389154704944,2141,99,0
1394,31,0.65625,17,0.7570093457943925,393,29,0
1395,92,1.7241379310344827,33,0.3181818181818182,219,99,0
1396,151,0.8333333333333334,5,0.7435897435897436,140,99,1
1397,230,0.4523809523809524,14,0.5,59,29,1
1398,151,0.88,39,0.48484848484848486,160,99,1
1399,41,0.9142857142857143,21,0.9323308270676691,550,29,0
1400,47,0.6875,14,0.8359375,478,99,0
1401,63,1.375,49,0.7757255936675461,1231,29,0
1402,153,1.471264367816092,81,0.860730593607306,1549,29,0
1403,17,0.8243243243243243,112,0.8296703296703297,1880,299,0
1404,60,0.9069767441860465,17,0.8928571428571429,339,29,0
1405,154,0.7674418604651163,10,1.0,202,99,1
1406,75,1.7333333333333334,123,0.4041095890410959,561,29,0
1407,333,0.3333333333333333,1,0.5714285714285714,22,29,1
1408,116,3.4615384615384617,6,0.8571428571428571,157,29,1
1409,0,0.76,6,1.0327868852459017,501,29,0
1410,32,0.7727272727272727,27,0.710691823899371,561,29,0
1411,126,0.4634146341463415,50,0.4626865671641791,261,29,1
1412,12,0.9931506849315068,72,0.9908088235294118,2034,29,0
1413,0,1.25,198,0.3582089552238806,824,29,0
1414,129,0.9904761904761905,57,0.9648562300319489,1193,299,0
1415,335,7.0,0,0.25,6,299,1
1416,2,3.8333333333333335,3,0.6964285714285714,369,29,0
1417,78,0.937984496124031,75,0.8658008658008658,1618,99,0
1418,63,0.672,64,0.7939814814814815,1411,29,0
1419,46,0.8095238095238095,105,0.41935483870967744,421,99,0
1420,30,3.5454545454545454,11,0.9747899159663865,489,99,0
1421,160,1.1395348837209303,103,0.35398230088495575,467,299,0
1422,58,1.4166666666666667,22,0.9021739130434783,383,29,0
1423,195,0.6299212598425197,24,0.9663461538461539,761,99,1
1424,98,0.948905109489051,63,0.7949152542372881,1919,29,0
1425,147,0.7647058823529411,10,0.7878787878787878,350,299,0
1426,195,0.3076923076923077,0,0.8076923076923077,91,29,1
1427,34,0.7614678899082569,106,0.8737373737373737,2722,99,0
1428,93,0.9428571428571428,3,1.1090909090909091,243,99,0
1429,300,10.0,0,0.25,9,99,1
1430,77,3.8333333333333335,7,1.0217391304347827,206,29,0
1431,38,1.2272727272727273,81,0.37755102040816324,388,299,0
1432,71,0.8205128205128205,10,0.8591549295774648,282,29,0
1433,155,0.7222222222222222,98,0.3368421052631579,406,99,0
1434,97,1.826086956521739,29,1.0075757575757576,574,29,0
1435,20,1.2118644067796611,66,0.8183306055646481,2027,29,0
1436,30,1.4836065573770492,88,0.883177570093458,2234,29,0
1437,326,8.0,3,0.0,7,29,1
1438,167,1.7692307692307692,0,0.8947368421052632,73,29,1
1439,246,0.6190476190476191,57,0.32608695652173914,189,29,1
1440,91,0.7272727272727273,20,0.7708333333333334,523,29,0
1441,182,0.896551724137931,2,1.5714285714285714,77,99,1
1442,268,0.26666666666666666,15,0.9746835443037974,294,99,1
1443,19,1.56,18,0.7739130434782608,431,29,0
1444,271,0.7083333333333334,29,1.0,112,29,1
1445,1,1.6451612903225807,19,0.9594594594594594,614,29,0
1446,87,1.6987951807228916,60,0.9483146067415731,1615,29,0
1447,65,1.0,26,0.7814569536423841,560,99,0
1448,27,0.7,22,0.7291666666666666,351,99,0
1449,306,0.5142857142857142,7,1.1428571428571428,105,29,1
1450,59,1.4642857142857142,27,0.8790322580645161,493,29,0
1451,6,0.6470588235294118,205,0.6012658227848101,813,29,0
1452,21,0.96,25,0.7472527472527473,659,99,0
1453,114,1.2173913043478262,15,0.9215686274509803,221,299,0
1454,156,0.23333333333333334,9,0.9629629629629629,225,29,1
1455,18,0.6524822695035462,111,0.8832630098452883,2496,29,0
1456,273,0.20689655172413793,1,0.8095238095238095,76,99,1
1457,93,1.0689655172413792,13,1.075,179,299,0
1458,139,1.8421052631578947,12,0.941747572815534,408,29,0
1459,246,0.44,41,0.39655172413793105,226,29,1
1460,206,0.23076923076923078,7,0.7866666666666666,273,29,1
1461,236,0.47368421052631576,33,0.4090909090909091,101,29,1
1462,141,1.8636363636363635,14,0.6703296703296703,306,29,0
1463,51,1.3679245283018868,56,1.0438144329896908,1493,29,0
1464,271,15.0,0,1.3333333333333333,14,29,1
1465,99,2.642857142857143,35,0.9659863945578231,621,29,0
1466,176,0.4076923076923077,63,0.8841463414634146,1185,99,1
1467,36,0.775,33,0.7482517482517482,543,29,0
1469,108,0.8837209302325582,9,0.753968253968254,446,29,0
1470,4,0.13636363636363635,28,0.9090909090909091,532,29,0
1471,6,0.9130434782608695,28,0.8260869565217391,534,299,0
1472,70,1.5789473684210527,26,0.8787878787878788,527,29,0
1473,22,1.7407407407407407,34,0.797752808988764,687,29,0
1474,59,0.4090909090909091,111,0.3484848484848485,505,99,0
1475,100,0.9117647058823529,75,0.3557692307692308,373,29,0
1476,7,1.4545454545454546,22,0.8413793103448276,555,299,0
1477,3,1.84,29,0.796875,486,29,0
1478,187,3.125,3,0.75,31,29,1
1479,24,0.4897959183673469,31,0.8638743455497382,730,29,0
1480,213,1.0,21,0.5,107,29,1
1481,51,1.6451612903225807,9,1.0,347,99,0
1482,141,1.3555555555555556,64,0.8406169665809768,1364,99,0
1483,22,2.142857142857143,16,0.75,425,29,0
1484,309,0.5943396226415094,14,1.118421052631579,310,29,1
1485,167,0.5,10,0.5,43,99,1
1486,192,0.5517241379310345,11,0.4,77,299,1
1487,80,0.7096774193548387,127,0.53125,573,29,0
1488,146,0.4117647058823529,12,0.5588235294117647,218,29,1
1489,111,0.75,39,0.2571428571428571,222,29,1
1490,41,0.9285714285714286,216,0.33636363636363636,899,99,0
1491,219,0.42857142857142855,97,0.5915492957746479,368,29,1
