user_id,active_days,last_active_date,days_since_last_activity,avg_sessions_per_day,total_sessions,churned,risk_score,primary_churn_driver
692,130,2024-09-24,1,2.4153846153846157,314,0,0.00078707695,Stable Activity
693,119,2024-09-25,0,1.7058823529411764,203,0,0.00052044657,Stable Activity
694,99,2024-09-21,4,1.7272727272727273,171,0,0.0009802268,Stable Activity
695,196,2024-09-24,1,2.4081632653061225,472,0,0.00078707695,Stable Activity
696,79,2024-09-25,0,1.8227848101265824,144,0,0.00052044657,Stable Activity
697,39,2024-08-29,27,1.1794871794871795,46,1,0.8748196,avg_sessions_per_day
698,186,2024-09-25,0,2.618279569892473,487,0,0.00052044657,Stable Activity
699,48,2024-08-07,49,1.3333333333333333,64,1,0.9076647,avg_sessions_per_day
700,97,2024-09-25,0,1.8556701030927836,180,0,0.00052044657,Stable Activity
701,45,2024-09-09,16,1.222222222222222,55,1,0.9220112,avg_sessions_per_day
702,43,2024-09-13,12,1.186046511627907,51,0,0.8373002,avg_sessions_per_day
703,205,2024-09-24,1,2.248780487804878,461,0,0.00078707695,Stable Activity
704,103,2024-09-22,3,1.650485436893204,170,0,0.0009482219,Stable Activity
705,48,2024-09-10,15,1.1041666666666667,53,0,0.8421966,avg_sessions_per_day
706,118,2024-09-25,0,2.754237288135593,325,0,0.00052044657,Stable Activity
707,63,2024-09-25,0,1.8571428571428568,117,0,0.00052044657,Stable Activity
708,139,2024-09-25,0,1.5899280575539567,221,0,0.00052044657,Stable Activity
709,45,2024-08-30,26,1.3333333333333333,60,0,0.6173029,avg_sessions_per_day
710,151,2024-09-22,3,1.5827814569536425,239,0,0.0009482219,Stable Activity
711,184,2024-09-24,1,2.4728260869565215,455,0,0.00078707695,Stable Activity
712,46,2024-09-20,5,1.108695652173913,51,1,0.9437938,avg_sessions_per_day
713,46,2024-09-13,12,1.1521739130434785,53,1,0.9371674,avg_sessions_per_day
714,46,2024-09-12,13,1.1521739130434785,53,1,0.9400041,avg_sessions_per_day
715,25,2024-09-21,4,1.4,35,0,0.008553044,total_sessions
716,101,2024-09-25,0,2.8415841584158414,287,0,0.00052044657,Stable Activity
717,155,2024-09-25,0,2.7612903225806447,428,0,0.00052044657,Stable Activity
718,109,2024-09-23,2,1.6972477064220184,185,0,0.0009482219,Stable Activity
719,39,2024-09-15,10,1.1282051282051282,44,1,0.86167943,avg_sessions_per_day
720,102,2024-09-23,2,1.7549019607843137,179,0,0.0009482219,Stable Activity
721,85,2024-09-23,2,2.011764705882353,171,0,0.0009482219,Stable Activity
722,38,2024-09-01,24,1.1315789473684212,43,1,0.88717586,avg_sessions_per_day
723,27,2024-06-11,106,1.2962962962962965,35,0,0.025940359,avg_sessions_per_day
724,37,2024-09-17,8,1.1891891891891893,44,0,0.64704883,avg_sessions_per_day
725,24,2024-09-22,3,1.2083333333333333,29,0,0.022278551,avg_sessions_per_day
726,150,2024-09-25,0,2.74,411,0,0.00052044657,Stable Activity
727,134,2024-09-12,13,1.611940298507463,216,0,0.0014861021,Stable Activity
728,50,2024-08-31,25,1.26,63,1,0.92187244,avg_sessions_per_day
729,47,2024-09-05,20,1.1914893617021276,56,0,0.7084955,avg_sessions_per_day
730,33,2024-09-16,9,1.212121212121212,40,0,0.1021747,avg_sessions_per_day
731,33,2024-09-11,14,1.3333333333333333,44,0,0.46152812,avg_sessions_per_day
732,76,2024-09-25,0,1.7236842105263157,131,0,0.00052044657,Stable Activity
733,165,2024-09-25,0,2.527272727272728,417,0,0.00052044657,Stable Activity
734,117,2024-09-20,5,1.7606837606837609,206,0,0.0014653193,Stable Activity
735,30,2024-08-21,35,1.3666666666666667,41,0,0.2763575,avg_sessions_per_day
736,131,2024-09-18,7,1.6259541984732824,213,0,0.0014653193,Stable Activity
737,130,2024-09-24,1,1.6692307692307693,217,0,0.00078707695,Stable Activity
738,28,2024-09-25,0,1.25,35,0,0.0153068295,Stable Activity
739,225,2024-09-24,1,2.44,549,0,0.00078707695,Stable Activity
740,106,2024-09-24,1,1.6320754716981132,173,0,0.00078707695,Stable Activity
741,37,2024-09-01,24,1.2162162162162162,45,1,0.85394686,avg_sessions_per_day
742,134,2024-09-25,0,1.664179104477612,223,0,0.00052044657,Stable Activity
743,110,2024-09-20,5,1.6363636363636365,180,0,0.0014653193,Stable Activity
744,45,2024-09-15,10,1.2,54,1,0.9317525,avg_sessions_per_day
745,46,2024-08-16,40,1.1739130434782608,54,0,0.6816654,active_days
746,143,2024-09-24,1,1.7412587412587412,249,0,0.00078707695,Stable Activity
747,34,2024-09-25,0,1.2058823529411764,41,0,0.14190137,avg_sessions_per_day
748,39,2024-09-24,1,1.2564102564102564,49,0,0.29115748,avg_sessions_per_day
749,40,2024-09-24,1,1.325,53,0,0.38629413,avg_sessions_per_day
750,37,2024-07-08,79,1.2162162162162162,45,0,0.22531497,avg_sessions_per_day
751,34,2024-09-21,4,1.5588235294117647,53,0,0.0048604654,Stable Activity
752,40,2024-09-02,23,1.225,49,1,0.89602023,avg_sessions_per_day
753,149,2024-09-25,0,1.5100671140939597,225,0,0.00052044657,Stable Activity
754,115,2024-09-25,0,1.7043478260869565,196,0,0.00052044657,Stable Activity
755,85,2024-09-21,4,1.776470588235294,151,0,0.0009802268,Stable Activity
756,132,2024-09-24,1,1.5833333333333333,209,0,0.00078707695,Stable Activity
757,38,2024-09-16,9,1.1052631578947367,42,0,0.70492476,avg_sessions_per_day
758,111,2024-09-22,3,1.5495495495495497,172,0,0.0009482219,Stable Activity
759,132,2024-09-25,0,1.5984848484848484,211,0,0.00052044657,Stable Activity
760,40,2024-09-25,0,1.25,50,0,0.599068,avg_sessions_per_day
761,115,2024-09-22,3,1.7739130434782608,204,0,0.0009482219,Stable Activity
762,80,2024-09-24,1,1.875,150,0,0.00078707695,Stable Activity
763,44,2024-09-12,13,1.3181818181818181,58,0,0.7611285,avg_sessions_per_day
764,42,2024-09-09,16,1.261904761904762,53,1,0.89813924,avg_sessions_per_day
765,69,2024-09-25,0,1.7971014492753623,124,0,0.00052044657,Stable Activity
766,36,2024-09-01,24,1.1666666666666667,42,0,0.6876207,avg_sessions_per_day
767,27,2024-09-21,4,1.3703703703703705,37,0,0.02444729,avg_sessions_per_day
768,129,2024-09-25,0,1.5736434108527133,203,0,0.00052044657,Stable Activity
769,132,2024-09-23,2,1.553030303030303,205,0,0.0009482219,Stable Activity
770,101,2024-09-24,1,1.7227722772277227,174,0,0.00078707695,Stable Activity
771,114,2024-09-25,0,1.6842105263157896,192,0,0.00052044657,Stable Activity
772,209,2024-09-25,0,2.4880382775119614,520,0,0.00052044657,Stable Activity
773,41,2024-09-21,4,1.1219512195121952,46,0,0.8925518,avg_sessions_per_day
774,162,2024-09-25,0,2.4629629629629632,399,0,0.00052044657,Stable Activity
775,70,2024-09-21,4,1.9428571428571428,136,0,0.0009802268,Stable Activity
776,38,2024-09-01,24,1.3157894736842104,50,0,0.703639,avg_sessions_per_day
777,31,2024-09-22,3,1.4193548387096775,44,0,0.016359745,total_sessions
778,35,2024-07-26,61,1.2571428571428571,44,0,0.25108644,avg_sessions_per_day
779,211,2024-09-25,0,2.3696682464454977,500,0,0.00052044657,Stable Activity
780,101,2024-09-24,1,1.603960396039604,162,0,0.00078707695,Stable Activity
781,123,2024-09-19,6,1.6504065040650409,203,0,0.0014653193,Stable Activity
782,115,2024-09-23,2,1.608695652173913,185,0,0.0009482219,Stable Activity
783,36,2024-09-10,15,1.4166666666666667,51,0,0.010041351,days_since_last_activity
784,142,2024-09-24,1,1.5211267605633805,216,0,0.00078707695,Stable Activity
785,87,2024-09-25,0,1.6896551724137931,147,0,0.00052044657,Stable Activity
786,121,2024-09-25,0,2.603305785123967,315,0,0.00052044657,Stable Activity
787,35,2024-09-23,2,1.4285714285714286,50,0,0.03737129,total_sessions
788,32,2024-08-02,54,1.28125,41,0,0.8406216,days_since_last_activity
789,127,2024-09-24,1,1.5984251968503935,203,0,0.00078707695,Stable Activity
790,119,2024-09-24,1,1.5798319327731092,188,0,0.00078707695,Stable Activity
791,114,2024-09-24,1,1.6578947368421053,189,0,0.00078707695,Stable Activity
792,134,2024-09-21,4,1.5522388059701493,208,0,0.0009802268,Stable Activity
793,139,2024-09-21,4,1.4964028776978415,208,0,0.0009802268,Stable Activity
794,190,2024-09-25,0,2.4526315789473685,466,0,0.00052044657,Stable Activity
795,49,2024-09-24,1,1.1428571428571428,56,0,0.7512448,avg_sessions_per_day
796,135,2024-09-24,1,1.5333333333333332,207,0,0.00078707695,Stable Activity
797,31,2024-09-17,8,1.1612903225806452,36,0,0.34990436,avg_sessions_per_day
798,35,2024-09-21,4,1.1714285714285715,41,0,0.3198789,avg_sessions_per_day
799,86,2024-09-25,0,1.7906976744186047,154,0,0.00052044657,Stable Activity
800,117,2024-09-22,3,1.641025641025641,192,0,0.0009482219,Stable Activity
801,114,2024-09-23,2,1.6140350877192982,184,0,0.0009482219,Stable Activity
802,138,2024-09-25,0,2.6884057971014492,371,0,0.00052044657,Stable Activity
803,118,2024-09-25,0,2.652542372881356,313,0,0.00052044657,Stable Activity
804,146,2024-09-25,0,1.534246575342466,224,0,0.00052044657,Stable Activity
805,131,2024-09-25,0,2.6106870229007635,342,0,0.00052044657,Stable Activity
806,101,2024-09-23,2,1.7326732673267329,175,0,0.0009482219,Stable Activity
807,39,2024-09-13,12,1.2564102564102564,49,0,0.6629849,avg_sessions_per_day
808,212,2024-09-24,1,2.4858490566037736,527,0,0.00078707695,Stable Activity
809,36,2024-09-05,20,1.277777777777778,46,0,0.4859674,avg_sessions_per_day
810,74,2024-09-25,0,1.7837837837837838,132,0,0.00052044657,Stable Activity
811,105,2024-09-23,2,1.5238095238095237,160,0,0.0009482219,Stable Activity
812,35,2024-09-16,9,1.3714285714285714,48,0,0.5429191,avg_sessions_per_day
813,66,2024-09-25,0,1.9393939393939397,128,0,0.00052044657,Stable Activity
814,183,2024-09-25,0,2.7540983606557377,504,0,0.00052044657,Stable Activity
815,48,2024-09-22,3,1.1458333333333333,55,0,0.73504436,avg_sessions_per_day
816,42,2024-08-28,28,1.2142857142857144,51,0,0.8827733,avg_sessions_per_day
817,75,2024-09-24,1,1.8666666666666667,140,0,0.00078707695,Stable Activity
818,43,2024-09-01,24,1.3023255813953487,56,1,0.87626964,avg_sessions_per_day
819,144,2024-09-25,0,1.6458333333333333,237,0,0.00052044657,Stable Activity
820,54,2024-09-25,0,1.074074074074074,58,0,0.5995319,avg_sessions_per_day
821,73,2024-09-24,1,1.8767123287671237,137,0,0.00078707695,Stable Activity
822,178,2024-09-24,1,2.4101123595505616,429,0,0.00078707695,Stable Activity
823,42,2024-07-19,68,1.3095238095238095,55,0,0.51589185,avg_sessions_per_day
824,106,2024-09-25,0,3.0188679245283017,320,0,0.00052044657,Stable Activity
825,44,2024-09-07,18,1.2272727272727273,54,1,0.90878516,avg_sessions_per_day
826,41,2024-07-27,60,1.146341463414634,47,0,0.35970837,active_days
827,34,2024-09-05,20,1.2647058823529411,43,0,0.36520475,avg_sessions_per_day
828,48,2024-08-07,49,1.375,66,1,0.8689924,days_since_last_activity
829,164,2024-09-25,0,2.475609756097561,406,0,0.00052044657,Stable Activity
830,43,2024-09-12,13,1.2325581395348837,53,1,0.8724621,avg_sessions_per_day
831,207,2024-09-25,0,2.5942028985507246,537,0,0.00052044657,Stable Activity
832,88,2024-09-25,0,2.772727272727273,244,0,0.00052044657,Stable Activity
833,125,2024-09-25,0,1.696,212,0,0.00052044657,Stable Activity
834,34,2024-08-29,27,1.2352941176470589,42,1,0.84142226,avg_sessions_per_day
835,106,2024-09-25,0,2.952830188679245,313,0,0.00052044657,Stable Activity
836,51,2024-08-31,25,1.0784313725490196,55,0,0.57296133,avg_sessions_per_day
837,41,2024-09-25,0,1.1951219512195121,49,1,0.82867765,avg_sessions_per_day
838,198,2024-09-25,0,2.464646464646465,488,0,0.00052044657,Stable Activity
839,95,2024-09-23,2,1.6736842105263159,159,0,0.0009482219,Stable Activity
840,40,2024-09-15,10,1.225,49,1,0.86237127,avg_sessions_per_day
841,164,2024-09-25,0,2.701219512195122,443,0,0.00052044657,Stable Activity
842,46,2024-09-07,18,1.1956521739130437,55,0,0.91568804,avg_sessions_per_day
843,55,2024-09-20,5,1.3636363636363635,75,1,0.93199766,avg_sessions_per_day
844,197,2024-09-25,0,2.5076142131979693,494,0,0.00052044657,Stable Activity
845,107,2024-09-25,0,1.5420560747663552,165,0,0.00052044657,Stable Activity
846,115,2024-09-21,4,1.6695652173913045,192,0,0.0009802268,Stable Activity
847,131,2024-09-24,1,1.435114503816794,188,0,0.00078707695,Stable Activity
848,210,2024-09-25,0,2.428571428571429,510,0,0.00052044657,Stable Activity
849,140,2024-09-16,9,1.5642857142857145,219,0,0.0016642435,Stable Activity
850,45,2024-07-21,66,1.2444444444444445,56,0,0.58731467,active_days
851,40,2024-09-24,1,1.275,51,1,0.42393607,avg_sessions_per_day
852,115,2024-09-23,2,1.7391304347826089,200,0,0.0009482219,Stable Activity
853,40,2024-09-23,2,1.35,54,0,0.64789104,avg_sessions_per_day
854,121,2024-09-22,3,1.537190082644628,186,0,0.0009482219,Stable Activity
855,33,2024-09-15,10,1.1515151515151516,38,0,0.08924913,avg_sessions_per_day
856,191,2024-09-25,0,2.4397905759162306,466,0,0.00052044657,Stable Activity
857,218,2024-09-25,0,2.422018348623853,528,0,0.00052044657,Stable Activity
858,46,2024-08-22,34,1.1956521739130437,55,1,0.8871498,avg_sessions_per_day
859,43,2024-09-16,9,1.3488372093023255,58,0,0.80314934,avg_sessions_per_day
860,88,2024-09-25,0,1.6477272727272727,145,0,0.00052044657,Stable Activity
861,33,2024-09-21,4,1.3636363636363635,45,1,0.6507346,avg_sessions_per_day
862,79,2024-09-23,2,1.7974683544303796,142,0,0.0009482219,Stable Activity
863,139,2024-09-22,3,1.539568345323741,214,0,0.0009482219,Stable Activity
864,43,2024-09-07,18,1.2325581395348837,53,1,0.88352066,avg_sessions_per_day
865,101,2024-09-23,2,1.683168316831683,170,0,0.0009482219,Stable Activity
866,127,2024-09-21,4,1.5118110236220472,192,0,0.0009802268,Stable Activity
867,142,2024-09-25,0,1.6197183098591548,230,0,0.00052044657,Stable Activity
868,39,2024-09-16,9,1.2564102564102564,49,0,0.6704159,avg_sessions_per_day
869,38,2024-09-11,14,1.0789473684210527,41,0,0.5334097,avg_sessions_per_day
870,145,2024-09-25,0,2.4551724137931035,356,0,0.00052044657,Stable Activity
871,216,2024-09-24,1,2.449074074074074,529,0,0.00078707695,Stable Activity
872,135,2024-09-23,2,1.5925925925925926,215,0,0.0009482219,Stable Activity
873,140,2024-09-24,1,2.557142857142857,358,0,0.00078707695,Stable Activity
874,229,2024-09-25,0,2.3930131004366806,548,0,0.00052044657,Stable Activity
875,111,2024-09-24,1,1.4504504504504503,161,0,0.00078707695,Stable Activity
876,140,2024-09-24,1,1.5571428571428572,218,0,0.00078707695,Stable Activity
877,126,2024-09-24,1,1.5873015873015872,200,0,0.00078707695,Stable Activity
878,214,2024-09-25,0,2.5,535,0,0.00052044657,Stable Activity
879,32,2024-09-13,12,1.28125,41,1,0.0646484,avg_sessions_per_day
880,100,2024-09-25,0,1.68,168,0,0.00052044657,Stable Activity
881,130,2024-09-25,0,1.6846153846153846,219,0,0.00052044657,Stable Activity
882,140,2024-09-25,0,1.6214285714285714,227,0,0.00052044657,Stable Activity
883,93,2024-09-24,1,1.7096774193548387,159,0,0.00078707695,Stable Activity
884,215,2024-09-25,0,2.4511627906976745,527,0,0.00052044657,Stable Activity
885,43,2024-09-17,8,1.186046511627907,51,1,0.8145636,avg_sessions_per_day
886,37,2024-09-21,4,1.3783783783783785,51,1,0.11107987,total_sessions
887,89,2024-09-22,3,1.808988764044944,161,0,0.0009482219,Stable Activity
888,43,2024-09-06,19,1.2093023255813953,52,0,0.87523687,avg_sessions_per_day
889,38,2024-09-24,1,1.0526315789473684,40,0,0.54155844,avg_sessions_per_day
890,85,2024-09-25,0,1.8941176470588237,161,0,0.00052044657,Stable Activity
891,95,2024-09-24,1,1.5473684210526315,147,0,0.00078707695,Stable Activity
892,39,2024-08-30,26,1.2051282051282053,47,0,0.87011796,avg_sessions_per_day
893,138,2024-09-23,2,1.5507246376811594,214,0,0.0009482219,Stable Activity
894,43,2024-09-18,7,1.2790697674418603,55,0,0.76726043,avg_sessions_per_day
895,218,2024-09-25,0,2.5321100917431196,552,0,0.00052044657,Stable Activity
896,36,2024-09-25,0,1.222222222222222,44,0,0.41196457,avg_sessions_per_day
897,141,2024-09-25,0,2.7375886524822692,386,0,0.00052044657,Stable Activity
898,46,2024-09-23,2,1.1521739130434785,53,1,0.8780258,avg_sessions_per_day
899,132,2024-09-21,4,1.606060606060606,212,0,0.0009802268,Stable Activity
900,39,2024-09-24,1,1.1538461538461537,45,0,0.5430048,avg_sessions_per_day
901,47,2024-09-25,0,1.1914893617021276,56,0,0.596593,avg_sessions_per_day
902,237,2024-09-25,0,2.3417721518987342,555,0,0.00052044657,Stable Activity
903,29,2024-09-22,3,1.1379310344827587,33,0,0.042236526,avg_sessions_per_day
904,209,2024-09-25,0,2.779904306220096,581,0,0.00052044657,Stable Activity
905,137,2024-09-24,1,1.6131386861313868,221,0,0.00078707695,Stable Activity
906,128,2024-09-25,0,1.6328125,209,0,0.00052044657,Stable Activity
907,95,2024-09-24,1,1.6842105263157896,160,0,0.00078707695,Stable Activity
908,44,2024-09-22,3,1.2045454545454544,53,0,0.8079662,avg_sessions_per_day
909,129,2024-09-24,1,1.5813953488372092,204,0,0.00078707695,Stable Activity
910,81,2024-09-25,0,1.5925925925925926,129,0,0.00052044657,Stable Activity
911,45,2024-08-01,55,1.1777777777777778,53,0,0.94168234,avg_sessions_per_day
912,41,2024-09-24,1,1.2926829268292683,53,0,0.46132195,avg_sessions_per_day
913,99,2024-09-22,3,1.7676767676767675,175,0,0.0009482219,Stable Activity
914,130,2024-09-24,1,1.5692307692307692,204,0,0.00078707695,Stable Activity
915,105,2024-09-17,8,1.580952380952381,166,0,0.0016642435,Stable Activity
916,40,2024-09-01,24,1.325,53,1,0.8970285,avg_sessions_per_day
917,181,2024-09-25,0,2.640883977900552,478,0,0.00052044657,Stable Activity
918,98,2024-09-25,0,1.7040816326530612,167,0,0.00052044657,Stable Activity
919,40,2024-08-31,25,1.25,50,0,0.86688244,avg_sessions_per_day
920,79,2024-09-25,0,1.7848101265822784,141,0,0.00052044657,Stable Activity
921,45,2024-09-16,9,1.2666666666666668,57,0,0.89908725,avg_sessions_per_day
922,40,2024-09-22,3,1.325,53,0,0.6750823,avg_sessions_per_day
923,105,2024-09-24,1,1.8190476190476192,191,0,0.00078707695,Stable Activity
924,204,2024-09-25,0,2.4901960784313726,508,0,0.00052044657,Stable Activity
925,35,2024-09-08,17,1.1714285714285715,41,1,0.69695145,avg_sessions_per_day
926,136,2024-09-25,0,1.676470588235294,228,0,0.00052044657,Stable Activity
927,31,2024-09-23,2,1.1935483870967742,37,0,0.040608075,avg_sessions_per_day
928,130,2024-09-21,4,1.5769230769230769,205,0,0.0009802268,Stable Activity
929,185,2024-09-25,0,2.216216216216216,410,0,0.00052044657,Stable Activity
930,126,2024-09-24,1,1.626984126984127,205,0,0.00078707695,Stable Activity
931,137,2024-09-24,1,1.635036496350365,224,0,0.00078707695,Stable Activity
932,41,2024-09-04,21,1.146341463414634,47,0,0.60668844,avg_sessions_per_day
933,125,2024-09-25,0,2.736,342,0,0.00052044657,Stable Activity
934,38,2024-09-23,2,1.3157894736842104,50,1,0.68841517,avg_sessions_per_day
935,95,2024-09-24,1,1.7578947368421052,167,0,0.00078707695,Stable Activity
936,111,2024-09-20,5,1.7117117117117115,190,0,0.0014653193,Stable Activity
937,83,2024-09-25,0,2.8313253012048194,235,0,0.00052044657,Stable Activity
938,43,2024-09-13,12,1.2790697674418603,55,1,0.82333726,avg_sessions_per_day
939,33,2024-09-01,24,1.1818181818181819,39,1,0.80697584,avg_sessions_per_day
940,36,2024-09-09,16,1.1944444444444444,43,0,0.54033315,avg_sessions_per_day
941,40,2024-08-13,43,1.175,47,1,0.9607084,avg_sessions_per_day
942,71,2024-09-25,0,1.7323943661971832,123,0,0.00052044657,Stable Activity
943,66,2024-09-24,1,1.9393939393939397,128,0,0.00078707695,Stable Activity
944,122,2024-09-21,4,1.5737704918032789,192,0,0.0009802268,Stable Activity
945,101,2024-09-24,1,1.6336633663366336,165,0,0.00078707695,Stable Activity
946,37,2024-09-11,14,1.1621621621621623,43,0,0.6008177,avg_sessions_per_day
947,34,2024-09-25,0,1.147058823529412,39,0,0.16748655,avg_sessions_per_day
948,101,2024-09-25,0,1.7326732673267329,175,0,0.00052044657,Stable Activity
949,41,2024-09-15,10,1.2439024390243902,51,0,0.6769423,avg_sessions_per_day
950,46,2024-06-22,95,1.2608695652173911,58,1,0.93233174,avg_sessions_per_day
951,48,2024-09-02,23,1.1458333333333333,55,1,0.81576365,avg_sessions_per_day
952,100,2024-09-25,0,1.67,167,0,0.00052044657,Stable Activity
953,101,2024-09-25,0,1.7128712871287128,173,0,0.00052044657,Stable Activity
954,31,2024-09-25,0,1.064516129032258,33,1,0.8417203,avg_sessions_per_day
955,231,2024-09-23,2,2.29004329004329,529,0,0.0009482219,Stable Activity
956,166,2024-09-25,0,2.36144578313253,392,0,0.00052044657,Stable Activity
957,41,2024-09-23,2,1.2195121951219512,50,0,0.6952595,avg_sessions_per_day
958,178,2024-09-25,0,2.353932584269663,419,0,0.00052044657,Stable Activity
959,48,2024-08-28,28,1.25,60,0,0.37021393,avg_sessions_per_day
960,125,2024-09-17,8,1.696,212,0,0.0016642435,Stable Activity
961,44,2024-09-13,12,1.1590909090909092,51,0,0.88843256,avg_sessions_per_day
962,87,2024-09-25,0,1.7816091954022988,155,0,0.00052044657,Stable Activity
963,39,2024-09-23,2,1.282051282051282,50,1,0.68327427,avg_sessions_per_day
964,177,2024-09-25,0,2.3898305084745766,423,0,0.00052044657,Stable Activity
965,131,2024-09-23,2,1.6183206106870227,212,0,0.0009482219,Stable Activity
966,30,2024-09-24,1,1.2333333333333332,37,0,0.006604409,Stable Activity
967,38,2024-08-26,30,1.2105263157894737,46,0,0.8416929,avg_sessions_per_day
968,64,2024-09-25,0,1.78125,114,0,0.00052044657,Stable Activity
969,224,2024-09-25,0,2.4375,546,0,0.00052044657,Stable Activity
970,136,2024-09-24,1,1.602941176470588,218,0,0.00078707695,Stable Activity
971,27,2024-09-12,13,1.2592592592592593,34,0,0.017409401,Stable Activity
972,87,2024-09-23,2,1.735632183908046,151,0,0.0009482219,Stable Activity
973,67,2024-09-25,0,1.7014925373134329,114,0,0.00052044657,Stable Activity
974,41,2024-09-14,11,1.4146341463414633,58,0,0.0026414392,Stable Activity
975,45,2024-07-31,56,1.2888888888888888,58,1,0.97325313,avg_sessions_per_day
976,80,2024-09-25,0,1.6125,129,0,0.00052044657,Stable Activity
977,38,2024-09-21,4,1.263157894736842,48,0,0.5314429,avg_sessions_per_day
978,113,2024-09-25,0,1.5663716814159292,177,0,0.00052044657,Stable Activity
979,116,2024-09-25,0,1.5603448275862069,181,0,0.00052044657,Stable Activity
980,134,2024-09-20,5,1.6343283582089552,219,0,0.0014653193,Stable Activity
981,34,2024-09-25,0,1.2058823529411764,41,0,0.14190137,avg_sessions_per_day
982,37,2024-08-29,27,1.3513513513513513,50,0,0.7959776,avg_sessions_per_day
983,41,2024-07-04,83,1.1951219512195121,49,0,0.30341482,avg_sessions_per_day
984,139,2024-09-24,1,1.5107913669064748,210,0,0.00078707695,Stable Activity
985,118,2024-09-25,0,2.898305084745763,342,0,0.00052044657,Stable Activity
986,71,2024-09-23,2,1.7464788732394365,124,0,0.0009482219,Stable Activity
987,48,2024-08-15,41,1.1666666666666667,56,0,0.2934712,avg_sessions_per_day
988,76,2024-09-23,2,1.6315789473684212,124,0,0.0009482219,Stable Activity
989,31,2024-08-27,29,1.1935483870967742,37,0,0.43897212,days_since_last_activity
990,115,2024-09-21,4,1.6521739130434785,190,0,0.0009802268,Stable Activity
991,37,2024-08-21,35,1.2972972972972971,48,0,0.6927039,avg_sessions_per_day
992,124,2024-09-25,0,1.4193548387096775,176,0,0.00052044657,Stable Activity
993,34,2024-09-06,19,1.2352941176470589,42,1,0.72641855,avg_sessions_per_day
994,64,2024-09-25,0,1.71875,110,0,0.00052044657,Stable Activity
995,115,2024-09-20,5,1.5739130434782609,181,0,0.0014653193,Stable Activity
996,39,2024-09-23,2,1.051282051282051,41,0,0.5821231,avg_sessions_per_day
997,97,2024-09-25,0,1.6701030927835052,162,0,0.00052044657,Stable Activity
998,31,2024-09-13,12,1.2580645161290325,39,0,0.049514398,avg_sessions_per_day
999,69,2024-09-25,0,1.8115942028985508,125,0,0.00052044657,Stable Activity
1000,123,2024-09-24,1,1.5121951219512195,186,0,0.00078707695,Stable Activity
1001,44,2024-08-25,31,1.2045454545454544,53,1,0.9223127,avg_sessions_per_day
1002,40,2024-06-10,107,1.3,52,0,0.37541792,avg_sessions_per_day
1003,119,2024-09-21,4,1.773109243697479,211,0,0.0009802268,Stable Activity
1004,34,2024-07-24,63,1.323529411764706,45,0,0.25869778,avg_sessions_per_day
1005,83,2024-09-25,0,1.8915662650602407,157,0,0.00052044657,Stable Activity
1006,182,2024-09-25,0,2.456043956043956,447,0,0.00052044657,Stable Activity
1007,123,2024-09-17,8,1.5772357723577235,194,0,0.0016642435,Stable Activity
1008,157,2024-09-24,1,2.592356687898089,407,0,0.00078707695,Stable Activity
1009,121,2024-09-24,1,1.5454545454545456,187,0,0.00078707695,Stable Activity
1010,137,2024-09-23,2,1.583941605839416,217,0,0.0009482219,Stable Activity
1011,98,2024-09-22,3,1.6224489795918369,159,0,0.0009482219,Stable Activity
1012,229,2024-09-25,0,2.4497816593886466,561,0,0.00052044657,Stable Activity
1013,192,2024-09-25,0,2.520833333333333,484,0,0.00052044657,Stable Activity
1014,39,2024-09-06,19,1.2051282051282053,47,1,0.8440299,avg_sessions_per_day
1015,126,2024-09-22,3,1.6111111111111112,203,0,0.0009482219,Stable Activity
1016,30,2024-09-20,5,1.0666666666666669,32,0,0.29694352,avg_sessions_per_day
1017,39,2024-09-14,11,1.3076923076923077,51,1,0.62891114,avg_sessions_per_day
1018,41,2024-09-15,10,1.1219512195121952,46,1,0.9264853,avg_sessions_per_day
1019,36,2024-09-20,5,1.0555555555555556,38,0,0.2773742,avg_sessions_per_day
1020,108,2024-09-25,0,1.824074074074074,197,0,0.00052044657,Stable Activity
1021,33,2024-09-25,0,1.1515151515151516,38,0,0.08914604,avg_sessions_per_day
1022,180,2024-09-25,0,2.5611111111111113,461,0,0.00052044657,Stable Activity
1023,101,2024-09-24,1,1.801980198019802,182,0,0.00078707695,Stable Activity
1024,106,2024-09-25,0,1.5660377358490567,166,0,0.00052044657,Stable Activity
1025,48,2024-08-01,55,1.25,60,0,0.14443734,avg_sessions_per_day
1026,108,2024-09-13,12,1.6666666666666667,180,0,0.0014861021,Stable Activity
1027,74,2024-09-25,0,1.7702702702702704,131,0,0.00052044657,Stable Activity
1028,140,2024-09-25,0,1.5285714285714287,214,0,0.00052044657,Stable Activity
1029,110,2024-09-25,0,1.6818181818181819,185,0,0.00052044657,Stable Activity
1030,40,2024-08-08,48,1.25,50,1,0.95694286,days_since_last_activity
1031,107,2024-09-23,2,1.7850467289719627,191,0,0.0009482219,Stable Activity
1032,140,2024-09-24,1,1.6142857142857143,226,0,0.00078707695,Stable Activity
1033,29,2024-07-06,81,1.206896551724138,35,0,0.02111565,avg_sessions_per_day
1034,70,2024-09-25,0,1.6571428571428573,116,0,0.00052044657,Stable Activity
1035,130,2024-09-25,0,2.607692307692308,339,0,0.00052044657,Stable Activity
